Time,Amplitude
1.04,-5.653357276028481
1.041,-5.662272079354631
1.042,-5.668781153993601
1.043,-5.672882344429472
1.044,-5.6745741933997
1.045,-5.673855942192329
1.046,-5.670727530754021
1.047,-5.665189597608551
1.048,-5.657243479586155
1.049,-5.64689121136352
1.05,-5.634135524814767
1.051,-5.618979848173456
1.052,-5.601428305005941
1.053,-5.581485712996308
1.054,-5.559157582543239
1.055,-5.5344501151692835
1.056,-5.507370201742729
1.057,-5.477925420512911
1.058,-5.446124034959125
1.059,-5.41197499145404
1.06,-5.375487916741988
1.061,-5.3366731152330935
1.062,-5.295541566113634
1.063,-5.25210492027383
1.064,-5.206375497053405
1.065,-5.158366280806357
1.066,-5.108090917285262
1.067,-5.055563709846668
1.068,-5.000799615478233
1.069,-4.943814240648711
1.07,-4.884623836982073
1.071,-4.823245296756937
1.072,-4.7596961482320275
1.073,-4.693994550799939
1.074,-4.6261592899692445
1.075,-4.556209772177446
1.076,-4.484166019435392
1.077,-4.410048663805014
1.078,-4.333878941711577
1.079,-4.255678688092446
1.08,-4.175470330383144
1.081,-4.093276882343453
1.082,-4.009121937723959
1.083,-3.923029663775723
1.084,-3.8350247946044194
1.085,-3.7451326243707057
1.086,-3.65337900033875
1.087,-3.5597903157748396
1.088,-3.464393502697633
1.089,-3.3672160244829072
1.09,-3.268285868323204
1.091,-3.1676315375463093
1.092,-3.065282043793077
1.093,-2.9612668990574864
1.094,-2.855616107590951
1.095,-2.7483601576729697
1.096,-2.6395300132500665
1.097,-2.529157105446327
1.098,-2.417273323945922
1.099,-2.3039110082521623
1.1,-2.1891029388236367
1.101,-2.072882328090673
1.102,-1.9552828113545095
1.103,-1.8363384375713703
1.104,-1.7160836600238336
1.105,-1.5945533268829115
1.106,-1.4717826716615223
1.107,-1.34780730356431
1.108,-1.2226631977341245
1.109,-1.0963866853995443
1.11,-0.9690144439249397
1.111,-0.840583486766264
1.112,-0.7111311533352582
1.113,-0.5806950987748968
1.114,-0.44931328364788925
1.115,-0.3170239635428227
1.116,-0.18386567859876957
1.117,-0.04987724295259832
1.118,0.08490226588889804
1.119,0.2204335177490897
1.12,0.3566769405506828
1.121,0.49359273115111646
1.122,0.6311408662421195
1.123,0.7692811133087403
1.124,0.9079730416469387
1.125,1.047176033435101
1.1260000000000001,1.1868492948577218
1.127,1.3269518672772795
1.1280000000000001,1.4674426384522834
1.129,1.60828035379742
1.1300000000000001,1.7494236276838944
1.131,1.8908309547757858
1.1320000000000001,2.0324607214005086
1.133,2.174271216949282
1.1340000000000001,2.31622064530547
1.135,2.4582671362967874
1.1360000000000001,2.6003687571693646
1.137,2.7424835240794536
1.1380000000000001,2.884569413600745
1.139,3.026584374243248
1.1400000000000001,3.1684863379815957
1.141,3.3102332317886938
1.1420000000000001,3.451782989172534
1.143,3.593093561712287
1.1440000000000001,3.734122930591284
1.145,3.8748291181230847
1.1460000000000001,4.015170199268254
1.147,4.155104313138007
1.1480000000000001,4.294589674482466
1.149,4.433584585159472
1.1500000000000001,4.572047445581923
1.151,4.70993676613957
1.1520000000000001,4.847211178593089
1.153,4.983829447436465
1.154,5.119750481225633
1.155,5.254933343869422
1.156,5.389337265880257
1.157,5.522921655581703
1.158,5.655646110269228
1.159,5.787470427322113
1.16,5.918354615262445
1.161,6.048258904759293
1.162,6.177143759574124
1.163,6.304969887445484
1.164,6.4316982509089975
1.165,6.557290078050767
1.166,6.681706873190424
1.167,6.804910427491846
1.168,6.926862829497419
1.169,7.047526475584691
1.17,7.166864080341118
1.171,7.2848386868547355
1.172,7.401413676918147
1.173,7.51655278114288
1.174,7.630220088981114
1.175,7.742380058652895
1.176,7.852997526974811
1.177,7.9620377190893095
1.178,8.069466258090326
1.179,8.175249174543477
1.18,8.279352915898352
1.181,8.381744355790055
1.182,8.482390803227343
1.183,8.581260011665664
1.184,8.678320187961313
1.185,8.773540001206007
1.186,8.866888591437991
1.187,8.95833557822803
1.188,9.04785106913802
1.189,9.135405668049769
1.19,9.220970483361544
1.191,9.304517136050736
1.192,9.386017767599467
1.193,9.465445047782524
1.194,9.54277218231374
1.195,9.617972920350157
1.196,9.691021561851462
1.197,9.761892964792315
1.198,9.83056255222639
1.199,9.897006319199711
1.2,9.961200839511248
1.201,10.023123272319836
1.202,10.082751368594367
1.203,10.140063477406615
1.204,10.19503855206452
1.205,10.247656156084052
1.206,10.297896468998536
1.207,10.345740292003676
1.208,10.391169053436334
1.209,10.434164814086486
1.21,10.474710272339859
1.211,10.512788769150799
1.212,10.548384292843311
1.213,10.5814814837394
1.214,10.612065638613323
1.215,10.640122714970463
1.216,10.665639335149727
1.217,10.68860279024856
1.218,10.709001043868966
1.219,10.726822735684193
1.22,10.74205718482457
1.221,10.754694393081808
1.222,10.764725047930972
1.223,10.77214052536905
1.224,10.776932892569508
1.225,10.779094910352145
1.226,10.778620035467394
1.227,10.775502422694583
1.228,10.769736926753566
1.229,10.761319104029061
1.23,10.75024521410746
1.231,10.73651222112538
1.232,10.720117794929841
1.233,10.701060312049552
1.234,10.679338856477209
1.235,10.654953220262337
1.236,10.627903903914742
1.237,10.598192116618279
1.238,10.565819776254974
1.239,10.530789509239305
1.24,10.493104650162943
1.241,10.452769241249703
1.242,10.409788031621138
1.243,10.364166476372663
1.244,10.315910735460726
1.245,10.265027672401011
1.246,10.21152485277833
1.247,10.155410542568212
1.248,10.096693706270965
1.249,10.035384004858404
1.25,9.97149179353406
1.2510000000000001,9.905028119307087
1.252,9.836004718380945
1.2530000000000001,9.76443401335705
1.254,9.690329110254615
1.2550000000000001,9.613703795346916
1.256,9.534572531815444
1.2570000000000001,9.452950456222123
1.258,9.368853374801198
1.2590000000000001,9.282297759571112
1.26,9.193300744268065
1.2610000000000001,9.101880120101631
1.262,9.008054331334181
1.2630000000000001,8.911842470684729
1.264,8.813264274558922
1.2650000000000001,8.712340118105924
1.266,8.609091010103961
1.2670000000000001,8.503538587675447
1.268,8.395705110833552
1.2690000000000001,8.285613456861078
1.27,8.173287114523779
1.2710000000000001,8.05875017811898
1.272,7.942027341361786
1.2730000000000001,7.823143891109573
1.274,7.702125700927695
1.2750000000000001,7.57899922449657
1.276,7.453791488863283
1.2770000000000001,7.326530087538662
1.278,7.197243173441892
1.2790000000000001,7.0659594516944875
1.28,6.932708172265819
1.281,6.7975191224713996
1.282,6.660422619327032
1.283,6.521449501759796
1.284,6.380631122678367
1.285,6.237999340905088
1.286,6.093586512971082
1.287,5.94742548477787
1.288,5.799549583126029
1.289,5.649992607114738
1.29,5.4987888194135985
1.291,5.345972937409145
1.292,5.191580124228499
1.293,5.035645979642833
1.294,4.878206530852163
1.295,4.719298223155505
1.296,4.558957910506567
1.297,4.3972228459601395
1.298,4.234130672009434
1.299,4.069719410818261
1.3,3.9040274543502775
1.301,3.737093554397898
1.302,3.56895681251316
1.303,3.399656669844491
1.304,3.2292328968798927
1.305,3.0577255831017967
1.306,2.885175126554275
1.307,2.7116222233263825
1.308,2.5371078569544796
1.309,2.361673287745851
1.31,2.1853600420265007
1.311,2.008209901317068
1.312,1.8302648914374995
1.313,1.6515672715461749
1.314,1.472159523113751
1.315,1.2920843388367667
1.316,1.1113846114924515
1.317,0.9301034227385623
1.318,0.7482840318608615
1.319,0.5659698644717492
1.32,0.3832045011616412
1.321,0.20003166610838363
1.322,0.016495215645386807
1.323,-0.16736087320674908
1.324,-0.35149251424303785
1.325,-0.5358555236079878
1.326,-0.7204056313573348
1.327,-0.905098493044517
1.328,-1.0898897013297901
1.329,-1.2747347976068868
1.33,-1.4595892836464954
1.331,-1.644408633251409
1.332,-1.8291483039217051
1.333,-2.0137637485260473
1.334,-2.198210426976357
1.335,-2.382443817902139
1.336,-2.5664194303229637
1.337,-2.7500928153134305
1.338,-2.93341957766022
1.339,-3.1163553875060117
1.34,-3.2988559919786162
1.341,-3.4808772268011428
1.342,-3.6623750278811116
1.343,-3.8433054428743763
1.344,-4.023624642721874
1.345,-4.203288933155074
1.346,-4.3822547661680655
1.347,-4.560478751452184
1.348,-4.737917667791324
1.349,-4.914528474413558
1.35,-5.090268322297485
1.351,-5.265094565428782
1.352,-5.438964772005553
1.353,-5.611836735587865
1.354,-5.783668486190072
1.355,-5.954418301311517
1.356,-6.124044716904015
1.357,-6.292506538271974
1.358,-6.459762850903338
1.359,-6.625773031227503
1.36,-6.790496757298248
1.361,-6.953894019397917
1.362,-7.115925130560953
1.363,-7.276550737013102
1.364,-7.435731828524336
1.365,-7.5934297486718805
1.366,-7.749606205011575
1.367,-7.904223279153764
1.368,-8.057243436742246
1.369,-8.208629537332286
1.37,-8.358344844166513
1.371,-8.506353033844618
1.372,-8.652618205885638
1.373,-8.797104892179107
1.374,-8.939778066323562
1.375,-9.080603152849019
1.3760000000000001,-9.219546036321766
1.377,-9.356573070328338
1.3780000000000001,-9.49165108633689
1.379,-9.624747402433165
1.3800000000000001,-9.755829831928818
1.381,-9.88486669184008
1.3820000000000001,-10.011826811234236
1.383,-10.136679539441479
1.3840000000000001,-10.25939475413082
1.385,-10.379942869246415
1.3860000000000001,-10.49829484280408
1.387,-10.614422184544111
1.3880000000000001,-10.728296963439607
1.389,-10.839891815057666
1.3900000000000001,-10.949179948771853
1.391,-11.056135154823595
1.3920000000000001,-11.160731811231255
1.393,-11.262944890544084
1.3940000000000001,-11.362749966440456
1.395,-11.460123220167613
1.3960000000000001,-11.555041446821564
1.397,-11.647482061465702
1.3980000000000001,-11.737423105086123
1.399,-11.824843250382212
1.4000000000000001,-11.909721807391174
1.401,-11.992038728944278
1.4020000000000001,-12.071774615954652
1.403,-12.148910722533621
1.4040000000000001,-12.223428960935639
1.405,-12.295311906329545
1.4060000000000001,-12.36454280139543
1.407,-12.431105560745475
1.408,-12.494984775168021
1.409,-12.55616571569319
1.41,-12.614634337479572
1.411,-12.670377283520418
1.412,-12.723381888168657
1.413,-12.773636180479834
1.414,-12.821128887371563
1.415,-12.865849436599579
1.416,-12.907787959548525
1.417,-12.946935293837633
1.418,-12.983282985739962
1.419,-13.016823292414959
1.42,-13.047549183953524
1.421,-13.075454345235062
1.422,-13.100533177596107
1.423,-13.122780800309972
1.424,-13.142193051877095
1.425,-13.158766491125698
1.426,-13.172498398122432
1.427,-13.183386774892874
1.428,-13.191430345951543
1.429,-13.196628558641361
1.43,-13.19898158328245
1.431,-13.198490313130279
1.432,-13.195156364142981
1.433,-13.188982074558197
1.434,-13.179970504279233
1.435,-13.168125434070992
1.436,-13.153451364565537
1.437,-13.135953515077954
1.438,-13.115637822232562
1.439,-13.092510938399712
1.44,-13.06658022994409
1.441,-13.037853775284315
1.442,-13.006340362765005
1.443,-12.972049488341238
1.444,-12.934991353076636
1.445,-12.895176860455171
1.446,-12.852617613507933
1.447,-12.807325911755033
1.448,-12.759314747964103
1.449,-12.708597804725677
1.45,-12.655189450846711
1.451,-12.59910473756303
1.452,-12.540359394571857
1.453,-12.478969825885283
1.454,-12.414953105505903
1.455,-12.348326972925749
1.456,-12.279109828449759
1.457,-12.20732072834478
1.458,-12.132979379815847
1.459,-12.056106135810483
1.46,-11.976721989653083
1.461,-11.894848569510035
1.462,-11.810508132687811
1.463,-11.723723559764867
1.464,-11.634518348559553
1.465,-11.542916607934927
1.466,-11.448943051442825
1.467,-11.35262299080832
1.468,-11.253982329256669
1.469,-11.153047554684182
1.47,-11.04984573267528
1.471,-10.944404499367074
1.472,-10.836752054163828
1.473,-10.726917152302757
1.474,-10.61492909727383
1.475,-10.500817733094628
1.476,-10.3846134364434
1.477,-10.266347108651335
1.478,-10.146050167557206
1.479,-10.023754539225521
1.48,-9.899492649531371
1.481,-9.77329741561334
1.482,-9.645202237197442
1.483,-9.515240987793977
1.484,-9.38344800576969
1.485,-9.249858085297742
1.486,-9.11450646718796
1.487,-8.977428829599205
1.488,-8.838661278637613
1.489,-8.698240338841469
1.49,-8.55620294355673
1.491,-8.412586425205106
1.492,-8.267428505447217
1.493,-8.120767285243538
1.494,-7.972641234816203
1.495,-7.823089183513247
1.496,-7.6721503095796635
1.497,-7.5198641298359234
1.498,-7.366270489268569
1.499,-7.211409550534604
1.5,-7.0553217833827215
1.5010000000000001,-6.89804795399406
1.502,-6.7396291142458615
1.5030000000000001,-6.58010659089976
1.504,-6.4195219747193555
1.5050000000000001,-6.257917109517486
1.506,-6.0953340811389225
1.5070000000000001,-5.931815206379073
1.508,-5.767403021842789
1.5090000000000001,-5.602140272746293
1.51,-5.4360699016646645
1.5110000000000001,-5.269235037227878
1.512,-5.101678982769642
1.5130000000000001,-4.933445204929594
1.514,-4.764577322214779
1.5150000000000001,-4.595119093521126
1.516,-4.425114406619066
1.5170000000000001,-4.254607266606404
1.518,-4.083641784331066
1.5190000000000001,-3.9122621647866933
1.52,-3.7405126954854255
1.5210000000000001,-3.5684377348086116
1.522,-3.3960817003412975
1.5230000000000001,-3.22348905719119
1.524,-3.050704306296949
1.5250000000000001,-2.8777719727278175
1.526,-2.704736593978028
1.5270000000000001,-2.5316427082594
1.528,-2.3585348427951702
1.5290000000000001,-2.18545750211701
1.53,-2.0124551563706827
1.5310000000000001,-1.8395722296309103
1.532,-1.6668530882304933
1.5330000000000001,-1.4943420291054978
1.534,-1.3220832681603547
1.5350000000000001,-1.1501209286556104
1.536,-0.9784990296219803
1.537,-0.8072614743022113
1.538,-0.6364520386263796
1.539,-0.4661143597210858
1.54,-0.29629192445723085
1.541,-0.12702805803921313
1.542,0.04163408736262014
1.543,0.2096515439310896
1.544,0.37698153947227253
1.545,0.5435815086314837
1.546,0.7094091040538408
1.547,0.8744222074849722
1.548,1.038578940810375
1.549,1.2018376770291321
1.55,1.3641570511601935
1.551,1.525495971077426
1.552,1.6858136282714578
1.553,1.8450695085344124
1.554,2.003223402565776
1.555,2.1602354164956443
1.556,2.3160659823234355
1.557,2.4706758682682413
1.558,2.624026189029399
1.559,2.7760784159530827
1.56,2.9267943871036874
1.561,3.0761363172359184
1.562,3.2240668076663423
1.563,3.37054885604039
1.564,3.51554586599357
1.565,3.659021656703003
1.566,3.8009404723280658
1.567,3.9412669913364313
1.568,4.079966335713998
1.569,4.217004080055514
1.57,4.352346260534189
1.571,4.485959383747207
1.572,4.617810435435406
1.573,4.747866889074299
1.574,4.876096714334872
1.575,5.002468385410658
1.576,5.126950889210727
1.577,5.2495137334144095
1.578,5.370126954387057
1.579,5.488761124954491
1.58,5.6053873620332775
1.581,5.719977334115699
1.582,5.832503268607502
1.583,5.942937959015302
1.584,6.051254771983329
1.585,6.157427654176351
1.586,6.26143113900786
1.587,6.363240353211028
1.588,6.4628310232513595
1.589,6.560179481578692
1.59,6.655262672717598
1.591,6.7480581591936515
1.592,6.83854412729527
1.593,6.926699392668157
1.594,7.012503405742127
1.595,7.095936256988045
1.596,7.176978682003906
1.597,7.2556120664286565
1.598,7.33181845068229
1.599,7.405580534531119
1.6,7.476881681477126
1.601,7.545705922969894
1.602,7.612037962440386
1.603,7.675863179155206
1.604,7.737167631890614
1.605,7.795938062425081
1.606,7.852161898849618
1.607,7.905827258694883
1.608,7.9569229518745
1.609,8.005438483443456
1.61,8.051364056171217
1.611,8.094690572928542
1.612,8.13540963888781
1.613,8.173513563535769
1.614,8.208995362498626
1.615,8.241848759178751
1.616,8.272068186202786
1.617,8.2996487866804
1.618,8.324586415273929
1.619,8.34687763907813
1.62,8.366519738310117
1.621,8.38351070680918
1.622,8.397849252346425
1.623,8.409534796744255
1.624,8.41856747580535
1.625,8.42494813905166
1.6260000000000001,8.428678349273083
1.627,8.429760381886203
1.6280000000000001,8.428197224103128
1.629,8.423992573910795
1.6300000000000001,8.41715083886094
1.631,8.407677134671125
1.6320000000000001,8.395577283637174
1.633,8.380857812857354
1.6340000000000001,8.363525952269168
1.635,8.343589632498762
1.6360000000000001,8.321057482523956
1.637,8.295938827151353
1.6380000000000001,8.268243684308224
1.639,8.237982762150068
1.6400000000000001,8.205167455984183
1.641,8.169809845010828
1.6420000000000001,8.13192268888206
1.643,8.091519424079781
1.6440000000000001,8.048614160113594
1.645,8.003221675539795
1.6460000000000001,7.955357413802295
1.647,7.905037478896843
1.6480000000000001,7.852278630859449
1.649,7.797098281080695
1.6500000000000001,7.739514487446567
1.651,7.679545949307453
1.6520000000000001,7.617212002277074
1.653,7.552532612861805
1.6540000000000001,7.485528372922521
1.655,7.416220493970647
1.6560000000000001,7.344630801298942
1.657,7.270781727949932
1.6580000000000001,7.194696308522371
1.659,7.116398172818408
1.6600000000000001,7.035911539332326
1.661,6.953261208583395
1.6620000000000001,6.868472556293857
1.663,6.781571526414596
1.6640000000000001,6.692584623999631
1.665,6.601538907932314
1.666,6.508461983504043
1.667,6.413381994848214
1.668,6.316327617231737
1.669,6.2173280492048875
1.67,6.116413004613355
1.671,6.013612704472977
1.672,5.908957868710663
1.673,5.802479707772678
1.674,5.694209914103433
1.675,5.584180653496243
1.676,5.472424556319221
1.677,5.358974708617636
1.678,5.243864643096513
1.679,5.127128329984075
1.68,5.008800167780423
1.681,4.888914973892585
1.682,4.767507975158438
1.683,4.644614798263396
1.684,4.5202714600508775
1.685,4.394514357729532
1.686,4.267380258980938
1.687,4.138906291968706
1.688,4.009129935253186
1.689,3.8780890076132835
1.69,3.745821657779169
1.691,3.612366354077656
1.692,3.4777618739939355
1.693,3.342047293651402
1.694,3.205261977213948
1.695,3.0674455662113784
1.696,2.928637968793272
1.697,2.7888793489119923
1.698,2.64821011543929
1.699,2.506670911218553
1.7,2.364302602055756
1.701,2.2211462656526555
1.702,2.077243180484292
1.703,1.932634814624306
1.704,1.787362814521264
1.705,1.6414689937282456
1.706,1.49499532158966
1.707,1.3479839118873262
1.708,1.2004770114499115
1.709,1.0525169887274952
1.71,0.9041463223361457
1.711,0.7554075895730543
1.712,0.6063434549081164
1.713,0.4569966584526073
1.714,0.3074100044097543
1.715,0.1576263495090906
1.716,0.007688591428692604
1.717,-0.14236034279237497
1.718,-0.2924775083480844
1.719,-0.44261995426238254
1.72,-0.5927447349866961
1.721,-0.7428089219944773
1.722,-0.892769615369426
1.723,-1.0425839553850942
1.724,-1.1922091340717262
1.725,-1.341602406768521
1.726,-1.4907211036564174
1.727,-1.6395226412708377
1.728,-1.7879645339883963
1.729,-1.9360044054871555
1.73,-2.0836000001753963
1.731,-2.2307091945872104
1.732,-2.3772900087407827
1.733,-2.523300617457351
1.734,-2.6686993616368246
1.735,-2.813444759487828
1.736,-2.957495517708912
1.737,-3.1008105426175483
1.738,-3.243348951224613
1.739,-3.385070082251058
1.74,-3.525933507083442
1.741,-3.665899040666506
1.742,-3.8049267523281074
1.743,-3.9429769765359666
1.744,-4.080010323580773
1.745,-4.215987690185071
1.746,-4.350870270033409
1.747,-4.484619564222136
1.748,-4.617197391625063
1.749,-4.748565899173187
1.75,-4.87868757204474
1.7510000000000001,-5.007525243763684
1.752,-5.135042106203597
1.7530000000000001,-5.261201719493908
1.754,-5.385968021826919
1.7550000000000001,-5.5093053391613065
1.756,-5.631178394821427
1.7570000000000001,-5.751552318988566
1.758,-5.870392658081467
1.7590000000000001,-5.987665384025155
1.76,-6.103336903403431
1.7610000000000001,-6.217374066494568
1.762,-6.329744176186334
1.7630000000000001,-6.44041499676902
1.764,-6.549354762603199
1.7650000000000001,-6.656532186660843
1.766,-6.761916468936514
1.7670000000000001,-6.865477304727533
1.768,-6.967184892779487
1.7690000000000001,-7.06700994329642
1.77,-7.16492368581266
1.7710000000000001,-7.260897876923856
1.772,-7.354904807876398
1.7730000000000001,-7.446917312012168
1.774,-7.536908772066553
1.7750000000000001,-7.624853127318934
1.776,-7.7107248805921484
1.7770000000000001,-7.794499105100474
1.778,-7.876151451143288
1.7790000000000001,-7.955658152643323
1.78,-8.032996033527212
1.7810000000000001,-8.108142513947133
1.782,-8.18107561634137
1.7830000000000001,-8.251773971332817
1.784,-8.320216823462903
1.7850000000000001,-8.386384036760765
1.786,-8.450256100144607
1.7870000000000001,-8.511814132655054
1.788,-8.571039888518758
1.7890000000000001,-8.62791576204033
1.79,-8.682424792322077
1.7910000000000001,-8.734550667810115
1.792,-8.784277730665028
1.793,-8.831590980956825
1.794,-8.876476080682407
1.795,-8.918919357604707
1.796,-8.958907808912638
1.797,-8.996429104700358
1.798,-9.031471591265742
1.799,-9.064024294226272
1.8,-9.094076921452274
1.801,-9.121619865816207
1.802,-9.146644207757575
1.803,-9.169141717662672
1.804,-9.189104858058442
1.805,-9.206526785620078
1.806,-9.221401352991649
1.807,-9.233723110419314
1.808,-9.243487307196741
1.809,-9.25068989292233
1.81,-9.255327518567839
1.811,-9.25739753735823
1.812,-9.256898005462475
1.813,-9.25382768249504
1.814,-9.248186031828135
1.815,-9.239973220714367
1.816,-9.229190120220059
1.817,-9.215838304969022
1.818,-9.199920052696992
1.819,-9.18143834361679
1.82,-9.1603968595944
1.821,-9.136799983136232
1.822,-9.110652796187692
1.823,-9.081961078743653
1.824,-9.050731307270894
1.825,-9.016970652943195
1.826,-8.980686979689326
1.827,-8.941888842054798
1.828,-8.900585482877405
1.829,-8.856786830777917
1.83,-8.810503497465803
1.831,-8.76174677486144
1.832,-8.71052863203495
1.833,-8.656861711963055
1.834,-8.600759328104283
1.835,-8.542235460793968
1.836,-8.481304753459536
1.837,-8.417982508657435
1.838,-8.352284683932663
1.839,-8.284227887501887
1.84,-8.213829373761492
1.841,-8.141107038621751
1.842,-8.066079414668131
1.843,-7.988765666151456
1.844,-7.909185583807627
1.845,-7.82735957950939
1.846,-7.743308680749946
1.847,-7.6570545249616835
1.848,-7.568619353670142
1.849,-7.47802600648564
1.85,-7.385297914933569
1.851,-7.2904590961256925
1.852,-7.193534146273304
1.853,-7.0945482340449
1.854,-6.993527093769354
1.855,-6.89049701848678
1.856,-6.785484852849179
1.857,-6.678517985872093
1.858,-6.569624343540095
1.859,-6.458832381267236
1.86,-6.346171076214876
1.861,-6.23166991946951
1.862,-6.115358908081049
1.863,-5.997268536966015
1.864,-5.877429790675473
1.865,-5.755874135031736
1.866,-5.632633508634891
1.867,-5.507740314242216
1.868,-5.381227410022095
1.869,-5.253128100685613
1.87,-5.123476128497023
1.871,-4.99230566416719
1.872,-4.859651297630544
1.873,-4.725548028709173
1.874,-4.590031257666908
1.875,-4.4531367756545785
1.8760000000000001,-4.314900755049884
1.877,-4.175359739695085
1.8780000000000001,-4.034550635033174
1.879,-3.8925106981476207
1.8800000000000001,-3.74927752770608
1.881,-3.604889053812668
1.8820000000000001,-3.459383527769959
1.883,-3.3127995117546902
1.8840000000000001,-3.165175868408956
1.885,-3.0165517503505783
1.8860000000000001,-2.866966589604363
1.887,-2.716460086958706
1.8880000000000001,-2.5650722012481544
1.889,-2.4128431385672235
1.8900000000000001,-2.259813341416641
1.891,-2.1060234777850746
1.8920000000000001,-1.9515144301706138
1.893,-1.7963272845434703
1.8940000000000001,-1.640503319252928
1.895,-1.4840839938830728
1.8960000000000001,-1.3271109380581558
1.897,-1.1696259402023137
1.8980000000000001,-1.011670936255407
1.899,-0.8532879983491597
1.9000000000000001,-0.6945193234454377
1.901,-0.5354072219408414
1.9020000000000001,-0.37599410623948915
1.903,-0.2163224792986882
1.9040000000000001,-0.05643492314818399
1.905,0.103625912611085
1.9060000000000001,0.2638173223282627
1.907,0.42409655583895467
1.9080000000000001,0.5844208300145948
1.909,0.7447473403215135
1.9100000000000001,0.9050332723861598
1.911,1.0652358135640108
1.9120000000000001,1.2253121645088747
1.913,1.3852195507389626
1.9140000000000001,1.5449152341976715
1.915,1.704356524804782
1.9160000000000001,1.8635007919961573
1.917,2.0223054762476123
1.9180000000000001,2.180728100581328
1.919,2.338726282049864
1.92,2.4962577431969786
1.921,2.6532803234898976
1.922,2.8097519907215114
1.923,2.965630852378931
1.924,3.1208751669753676
1.925,3.2754433553421496
1.926,3.4292940118781474
1.927,3.582385915753628
1.928,3.7346780420647834
1.929,3.8861295729372527
1.93,4.036699908574296
1.931,4.186348678247911
1.932,4.335035751228368
1.933,4.482721247651586
1.934,4.629365549318562
1.935,4.7749293104264865
1.936,4.919373468227083
1.937,5.06265925361014
1.938,5.204748201608819
1.939,5.345602161824523
1.94,5.48518330876785
1.941,5.623454152113517
1.942,5.760377546866145
1.943,5.895916703434063
1.944,6.030035197608741
1.945,6.162696980447242
1.946,6.293866388054197
1.947,6.42350815126232
1.948,6.551587405206618
1.949,6.678069698792153
1.95,6.802921004050897
1.951,6.926107725386207
1.952,7.047596708701888
1.953,7.167355250414015
1.954,7.28535110634245
1.955,7.40155250047999
1.956,7.515928133636645
1.957,7.628447191957196
1.958,7.739079355308917
1.959,7.847794805537775
1.96,7.954564234591081
1.961,8.059358852503744
1.962,8.162150395246428
1.963,8.262911132433672
1.964,8.36161387488909
1.965,8.458231982066868
1.966,8.552739369326407
1.967,8.64511051505869
1.968,8.735320467662406
1.969,8.823344852368303
1.97,8.90915987790872
1.971,8.99274234303223
1.972,9.074069642860326
1.973,9.153119775084903
1.974,9.22987134600479
1.975,9.304303576400104
1.976,9.376396307242024
1.977,9.44613000523715
1.978,9.513485768204822
1.979,9.578445330285687
1.98,9.640991066980206
1.981,9.701106000016129
1.982,9.75877380204295
1.983,9.813978801152608
1.984,9.866705985224954
1.985,9.916941006097103
1.986,9.96467018355494
1.987,10.009880509146512
1.988,10.052559649815553
1.989,10.092695951354543
1.99,10.130278441676381
1.991,10.165296833903557
1.992,10.197741529274186
1.993,10.227603619863979
1.994,10.254874891123535
1.995,10.2795478242302
1.996,10.301615598253685
1.997,10.321072092135351
1.998,10.337911886479956
1.999,10.352130265159893
2.0,10.363723216731154
2.001,10.372687435660913
2.0020000000000002,10.379020323366078
2.003,10.382719989062778
2.004,10.383785250426415
2.005,10.382215634062105
2.0060000000000002,10.37801137578536
2.007,10.371173420713014
2.008,10.361703423164174
2.009,10.349603746371445
2.0100000000000002,10.33487746200233
2.011,10.31752834949086
2.012,10.297560895179835
2.013,10.274980291273756
2.0140000000000002,10.24979243460256
2.015,10.22200392519698
2.016,10.19162206467523
2.017,10.158654854441966
2.0180000000000002,10.123110993699582
2.019,10.084999877272997
2.02,10.044331593247417
2.021,10.001116920420891
2.0220000000000002,9.955367325571565
2.023,9.907094960540547
2.024,9.856312659131248
2.025,9.8030339338257
2.0260000000000002,9.747272972319369
2.027,9.68904463387453
2.028,9.628364445493704
2.029,9.56524859791434
2.0300000000000002,9.499713941424854
2.031,9.43177798150466
2.032,9.36145887428763
2.033,9.2887754218514
2.0340000000000003,9.213747067333465
2.035,9.136393889875286
2.036,9.05673659939513
2.037,8.974796531192533
2.0380000000000003,8.890595640384223
2.039,8.804156496174155
2.04,8.715502275958084
2.041,8.624656759265395
2.0420000000000003,8.53164432153896
2.043,8.436489927755062
2.044,8.339219125884755
2.045,8.23985804019878
2.0460000000000003,8.138433364417622
2.047,8.034972354708588
2.048,7.929502822531344
2.049,7.822053127334619
2.05,7.712652169105359
2.051,7.601329380772519
2.052,7.488114720467562
2.053,7.373038663643598
2.054,7.25613219505529
2.055,7.1374268006017765
2.056,7.016954459034915
2.057,6.894747633534053
2.058,6.770839263151297
2.059,6.645262754127815
2.06,6.518051971084885
2.061,6.3892412280907696
2.062,6.258865279606866
2.063,6.126959311314904
2.064,5.993558930828062
2.065,5.858700158287703
2.066,5.7224194168491955
2.067,5.584753523058799
2.068,5.445739677124365
2.069,5.305415453081971
2.07,5.163818788861917
2.071,5.020987976256002
2.072,4.87696165078949
2.073,4.73177878149918
2.074,4.585478660621935
2.075,4.43810089319518
2.076,4.28968538657286
2.077,4.140272339858819
2.078,3.989902233261547
2.079,3.83861581737201
2.08,3.6864541023685446
2.081,3.533458347150219
2.082,3.37967004840312
2.083,3.225130929601405
2.084,3.0698829299467505
2.085,2.9139681932481025
2.086,2.7574290567461124
2.087,2.6003080398840552
2.088,2.4426478330290053
